,user_name,text,created_at,favorite_count,text_clean,tokenized_text,stopwords_text,text_string,text_string_lemm
1922,Lauren Book,"RT @FLSenateDems: The first female Senate President was Senator Gwen Margolis in 1990. She was a Democrat from South Florida. 

She was als…",2023-03-23,0,the first female senate president was senator gwen margolis in  she was a democrat from south florida she was als,"['the', 'first', 'female', 'senate', 'president', 'was', 'senator', 'gwen', 'margolis', 'in', 'she', 'was', 'a', 'democrat', 'from', 'south', 'florida', 'she', 'was', 'als']","['first', 'female', 'senate', 'president', 'senator', 'gwen', 'margolis', 'democrat', 'south', 'florida', 'als']",first female senate president senator gwen margolis democrat south florida als,first female senate president senator gwen margolis democrat south florida als
1923,Lauren Book,"RT @FLSenateDems: Check out the Week 2 recap of the @FLSenateDems newsletter:

https://t.co/1WZtJtsRPZ https://t.co/ofDky5nL8p",2023-03-22,0,check out the week  recap of the  newsletter ,"['check', 'out', 'the', 'week', 'recap', 'of', 'the', 'newsletter']","['check', 'week', 'recap', 'newsletter']",check week recap newsletter,check week recap newsletter
1924,Lauren Book,RT @FLSenateDems: @LeaderBookFL called the proposal “insulting to women on top of a six-week ban with a ridiculous rape and incest exemptio…,2023-03-22,0,called the proposal “insulting to women on top of a sixweek ban with a ridiculous rape and incest exemptio,"['called', 'the', 'proposal', '“', 'insulting', 'to', 'women', 'on', 'top', 'of', 'a', 'sixweek', 'ban', 'with', 'a', 'ridiculous', 'rape', 'and', 'incest', 'exemptio']","['called', 'proposal', '“', 'insulting', 'women', 'top', 'sixweek', 'ban', 'ridiculous', 'rape', 'incest', 'exemptio']",called proposal insulting women top sixweek ban ridiculous rape incest exemptio,called proposal insulting women top sixweek ban ridiculous rape incest exemptio
1925,Lauren Book,"With a pending near abortion ban in Florida, millions of women are about to lose their reproductive rights in anoth… https://t.co/qPf5E57Lc8",2023-03-22,22,with a pending near abortion ban in florida millions of women are about to lose their reproductive rights in anoth ,"['with', 'a', 'pending', 'near', 'abortion', 'ban', 'in', 'florida', 'millions', 'of', 'women', 'are', 'about', 'to', 'lose', 'their', 'reproductive', 'rights', 'in', 'anoth']","['pending', 'near', 'abortion', 'ban', 'florida', 'millions', 'women', 'lose', 'reproductive', 'rights', 'anoth']",pending near abortion ban florida millions women lose reproductive rights anoth,pending near abortion ban florida millions women lose reproductive rights anoth
1926,Lauren Book,"Don’t say “gay”, but fraud is a-okay… ?? https://t.co/OvBa6mq2st",2023-03-22,159,don’t say “gay” but fraud is aokay  ,"['don', '’', 't', 'say', '“', 'gay', '”', 'but', 'fraud', 'is', 'aokay']","['’', 'say', '“', 'gay', '”', 'fraud', 'aokay']",say gay fraud aokay,say gay fraud aokay
1927,Lauren Book,"Dear Florida,

We're sick and tired of the culture wars. And while we keep fighting to protect your freedoms, we wa… https://t.co/H1qzqm56DG",2023-03-21,176,dear floridawere sick and tired of the culture wars and while we keep fighting to protect your freedoms we wa ,"['dear', 'floridawere', 'sick', 'and', 'tired', 'of', 'the', 'culture', 'wars', 'and', 'while', 'we', 'keep', 'fighting', 'to', 'protect', 'your', 'freedoms', 'we', 'wa']","['dear', 'floridawere', 'sick', 'tired', 'culture', 'wars', 'keep', 'fighting', 'protect', 'freedoms', 'wa']",dear floridawere sick tired culture wars keep fighting protect freedoms,dear floridawere sick tired culture wars keep fighting protect freedoms
1928,Lauren Book,RT @PPactionFL: @LeaderBookFL Sen Book is referring to cases like this one in Lakeland that got national attention. https://t.co/fVfSJwTum0,2023-03-21,0,sen book is referring to cases like this one in lakeland that got national attention ,"['sen', 'book', 'is', 'referring', 'to', 'cases', 'like', 'this', 'one', 'in', 'lakeland', 'that', 'got', 'national', 'attention']","['sen', 'book', 'referring', 'cases', 'like', 'one', 'lakeland', 'got', 'national', 'attention']",sen book referring cases like one lakeland got national attention,sen book referring cases like one lakeland got national attention
1929,Lauren Book,"RT @PPactionFL: ""If a woman were to have a terrible situation where her water would break at 17 weeks pregnant. Currently, under the law, t…",2023-03-21,0,if a woman were to have a terrible situation where her water would break at  weeks pregnant currently under the law t,"['if', 'a', 'woman', 'were', 'to', 'have', 'a', 'terrible', 'situation', 'where', 'her', 'water', 'would', 'break', 'at', 'weeks', 'pregnant', 'currently', 'under', 'the', 'law', 't']","['woman', 'terrible', 'situation', 'water', 'would', 'break', 'weeks', 'pregnant', 'currently', 'law']",woman terrible situation water would break weeks pregnant currently law,woman terrible situation water would break weeks pregnant currently law
1930,Lauren Book,RT @PPactionFL: Thank you @FLSenateDems and @LeaderBookFL for staying hours after the Senate Health Policy hearing to give the public more…,2023-03-21,0,thank you  and  for staying hours after the senate health policy hearing to give the public more,"['thank', 'you', 'and', 'for', 'staying', 'hours', 'after', 'the', 'senate', 'health', 'policy', 'hearing', 'to', 'give', 'the', 'public', 'more']","['thank', 'staying', 'hours', 'senate', 'health', 'policy', 'hearing', 'give', 'public']",thank staying hours senate health policy hearing give public,thank staying hours senate health policy hearing give public
1931,Lauren Book,“It’s really quite a problem when physicians have to refer to the penal code before they refer to their medical tex… https://t.co/DCkkkcxPfJ,2023-03-20,67,“it’s really quite a problem when physicians have to refer to the penal code before they refer to their medical tex ,"['“', 'it', '’', 's', 'really', 'quite', 'a', 'problem', 'when', 'physicians', 'have', 'to', 'refer', 'to', 'the', 'penal', 'code', 'before', 'they', 'refer', 'to', 'their', 'medical', 'tex']","['“', '’', 'really', 'quite', 'problem', 'physicians', 'refer', 'penal', 'code', 'refer', 'medical', 'tex']",really quite problem physicians refer penal code refer medical tex,really quite problem physicians refer penal code refer medical tex
1932,Lauren Book,LIVE: Physicians &amp; FL residents traveled from across the state -- many driving 7+ hours -- only to be given 60 secs… https://t.co/DihKERuvq8,2023-03-20,76,live physicians amp fl residents traveled from across the state  many driving  hours  only to be given  secs ,"['live', 'physicians', 'amp', 'fl', 'residents', 'traveled', 'from', 'across', 'the', 'state', 'many', 'driving', 'hours', 'only', 'to', 'be', 'given', 'secs']","['live', 'physicians', 'amp', 'fl', 'residents', 'traveled', 'across', 'state', 'many', 'driving', 'hours', 'given', 'secs']",live physicians amp residents traveled across state many driving hours given secs,live physicians amp residents traveled across state many driving hours given secs
1933,Lauren Book,"With physician shortages across the state, Florida should be working to EXPAND access to health care — not limit it… https://t.co/xbVIne9Il0",2023-03-20,214,with physician shortages across the state florida should be working to expand access to health care — not limit it ,"['with', 'physician', 'shortages', 'across', 'the', 'state', 'florida', 'should', 'be', 'working', 'to', 'expand', 'access', 'to', 'health', 'care', '—', 'not', 'limit', 'it']","['physician', 'shortages', 'across', 'state', 'florida', 'working', 'expand', 'access', 'health', 'care', '—', 'limit']",physician shortages across state florida working expand access health care limit,physician shortages across state florida working expand access health care limit
1934,Lauren Book,"RT @FLSenateDems: ""On Monday in the Senate Health Policy Committee, I will lead Senate Democrats in fighting against the GOP’s latest assau…",2023-03-20,0,on monday in the senate health policy committee i will lead senate democrats in fighting against the gop’s latest assau,"['on', 'monday', 'in', 'the', 'senate', 'health', 'policy', 'committee', 'i', 'will', 'lead', 'senate', 'democrats', 'in', 'fighting', 'against', 'the', 'gop', '’', 's', 'latest', 'assau']","['monday', 'senate', 'health', 'policy', 'committee', 'lead', 'senate', 'democrats', 'fighting', 'gop', '’', 'latest', 'assau']",monday senate health policy committee lead senate democrats fighting gop latest assau,monday senate health policy committee lead senate democrats fighting gop latest assau
1935,Lauren Book,"RT @FLSenateDems: Dear Florida,

We're sick and tired of the culture wars. And while we keep fighting to protect your freedoms, we want to…",2023-03-20,0,dear floridawere sick and tired of the culture wars and while we keep fighting to protect your freedoms we want to,"['dear', 'floridawere', 'sick', 'and', 'tired', 'of', 'the', 'culture', 'wars', 'and', 'while', 'we', 'keep', 'fighting', 'to', 'protect', 'your', 'freedoms', 'we', 'want', 'to']","['dear', 'floridawere', 'sick', 'tired', 'culture', 'wars', 'keep', 'fighting', 'protect', 'freedoms', 'want']",dear floridawere sick tired culture wars keep fighting protect freedoms want,dear floridawere sick tired culture wars keep fighting protect freedoms want
1936,Lauren Book,"RT @Fla_Pol: .@LeaderBookFL's custody transfer sites bill, Keith Perry's booster seat requirements advance in Senate

Reporting by @JacobOg…",2023-03-20,0,s custody transfer sites bill keith perrys booster seat requirements advance in senatereporting by ,"['s', 'custody', 'transfer', 'sites', 'bill', 'keith', 'perrys', 'booster', 'seat', 'requirements', 'advance', 'in', 'senatereporting', 'by']","['custody', 'transfer', 'sites', 'bill', 'keith', 'perrys', 'booster', 'seat', 'requirements', 'advance', 'senatereporting']",custody transfer sites bill keith perrys booster seat requirements advance senatereporting,custody transfer sites bill keith perrys booster seat requirements advance senatereporting
1937,Lauren Book,?? Tune in to the Senate Committee on Health Policy today at 3:30 PM EST via @floridachannel to watch @FLSenateDems… https://t.co/4TlZWwmtPy,2023-03-20,21, tune in to the senate committee on health policy today at  pm est via  to watch  ,"['tune', 'in', 'to', 'the', 'senate', 'committee', 'on', 'health', 'policy', 'today', 'at', 'pm', 'est', 'via', 'to', 'watch']","['tune', 'senate', 'committee', 'health', 'policy', 'today', 'pm', 'est', 'via', 'watch']",tune senate committee health policy today est via watch,tune senate committee health policy today est via watch
1938,Lauren Book,Last year the FL GOP forced a dangerous 15wk ban w no exceptions for rape. At least 1 child victim of incest was fo… https://t.co/95sJf42Omq,2023-03-20,69,last year the fl gop forced a dangerous wk ban w no exceptions for rape at least  child victim of incest was fo ,"['last', 'year', 'the', 'fl', 'gop', 'forced', 'a', 'dangerous', 'wk', 'ban', 'w', 'no', 'exceptions', 'for', 'rape', 'at', 'least', 'child', 'victim', 'of', 'incest', 'was', 'fo']","['last', 'year', 'fl', 'gop', 'forced', 'dangerous', 'wk', 'ban', 'w', 'exceptions', 'rape', 'least', 'child', 'victim', 'incest', 'fo']",last year gop forced dangerous ban exceptions rape least child victim incest,last year gop forced dangerous ban exceptions rape least child victim incest
1939,Lauren Book,RT @georgehahn: Don’t threaten me with a good time.,2023-03-18,0,don’t threaten me with a good time,"['don', '’', 't', 'threaten', 'me', 'with', 'a', 'good', 'time']","['’', 'threaten', 'good', 'time']",threaten good time,threaten good time
1940,Lauren Book,"Limiting freedom of speech on college campuses — curtailing students’ freedom of expression and thought, eliminatin… https://t.co/006ghSR6Ze",2023-03-16,228,limiting freedom of speech on college campuses — curtailing students’ freedom of expression and thought eliminatin ,"['limiting', 'freedom', 'of', 'speech', 'on', 'college', 'campuses', '—', 'curtailing', 'students', '’', 'freedom', 'of', 'expression', 'and', 'thought', 'eliminatin']","['limiting', 'freedom', 'speech', 'college', 'campuses', '—', 'curtailing', 'students', '’', 'freedom', 'expression', 'thought', 'eliminatin']",limiting freedom speech college campuses curtailing students freedom expression thought eliminatin,limiting freedom speech college campuses curtailing students freedom expression thought eliminatin
1941,Lauren Book,This process is all about doing the work of the people! I am honored to fight to protect Floridians’ rights &amp; freed… https://t.co/hnvuo6lIZD,2023-03-14,130,this process is all about doing the work of the people i am honored to fight to protect floridians’ rights amp freed ,"['this', 'process', 'is', 'all', 'about', 'doing', 'the', 'work', 'of', 'the', 'people', 'i', 'am', 'honored', 'to', 'fight', 'to', 'protect', 'floridians', '’', 'rights', 'amp', 'freed']","['process', 'work', 'people', 'honored', 'fight', 'protect', 'floridians', '’', 'rights', 'amp', 'freed']",process work people honored fight protect floridians rights amp freed,process work people honored fight protect floridians rights amp freed
